token,tau,pinball
BOME,0.25,0.02209882116380352
BOME,0.5,0.01795915609329773
BOME,0.75,0.008160837099961413
BOME,0.95,0.008303643193951804
BOME,0.05,0.007645410627179101
BOME,0.25,0.013376795116666692
BOME,0.5,0.012598031022595888
BOME,0.75,0.008694828149477772
BOME,0.95,0.009142464365849388
BOME,0.05,0.00650046468875751
BOME,0.25,0.018231477295662234
BOME,0.5,0.013338361103288066
BOME,0.75,0.013534876570091045
BOME,0.95,0.007861718790407587
BOME,0.05,0.006926379288458343
BOME,0.25,0.016371448551143006
BOME,0.5,0.011370046563012182
BOME,0.75,0.017923471194094702
BOME,0.95,0.0065648844972910235
BOME,0.05,0.010794437003728037
BOME,0.25,0.033816055243038455
BOME,0.5,0.03402844574760486
BOME,0.75,0.016732190004325607
BOME,0.95,0.0037548207350049114
BOME,0.05,0.009346197063689334
BOME,0.25,0.025003041250000493
BOME,0.5,0.011649720825293695
BOME,0.75,0.011392195880889458
BOME,0.95,0.005511248277714119
BOME,0.05,0.008169434696410042
BOME,0.25,0.0145864210734278
BOME,0.5,0.018122068647886774
BOME,0.75,0.02018953815071772
BOME,0.95,0.0076415281161915346
BOME,0.05,0.009435093309220025
BOME,0.25,0.01752744267661238
BOME,0.5,0.014726366287980769
BOME,0.75,0.009446994864886815
BOME,0.95,0.007130338513500946
BOME,0.05,0.009711168638843208
BOME,0.25,0.02227774883793009
BOME,0.5,0.007013028750158619
BOME,0.75,0.010100538032493514
BOME,0.95,0.010327925035608363
BOME,0.05,0.016247141772428867
BOME,0.25,0.05714132070419095
BOME,0.5,0.08586379941969487
BOME,0.75,0.1047164822659498
BOME,0.95,0.07688014261846965
BOME,0.05,0.03271204107101362
BOME,0.25,0.06605712244894137
BOME,0.5,0.0982593620698154
BOME,0.75,0.11064227849277121
BOME,0.95,0.04875725866713787
BOME,0.05,0.030479641863940133
BOME,0.25,0.10336998370846484
BOME,0.5,0.06350499276088235
BOME,0.75,0.06365909271328482
BOME,0.95,0.01410708143123287
BOME,0.05,0.019832560703571093
BOME,0.25,0.058128470597088505
BOME,0.5,0.041356192813577324
BOME,0.75,0.03285325315249186
BOME,0.95,0.015029295605408796
BOME,0.05,0.026246753756340165
BOME,0.25,0.07451044883724117
BOME,0.5,0.02383409619595328
BOME,0.75,0.016466011113723242
BOME,0.95,0.015161473578276038
BOME,0.05,0.01931033639071249
BOME,0.25,0.04683842957593409
BOME,0.5,0.01740912307477589
BOME,0.75,0.019430032955792088
BOME,0.95,0.024542806424789957
BOME,0.05,0.014539380924608311
BOME,0.25,0.02086471975209442
BOME,0.5,0.025991178862407555
BOME,0.75,0.059225320447449215
BOME,0.95,0.021843523772263746
BOME,0.05,0.004438094185414538
BOME,0.25,0.02030480667871264
BOME,0.5,0.02188134202148109
BOME,0.75,0.05693642660184339
BOME,0.95,0.022162997831003183
BOME,0.05,0.009766359984785993
BOME,0.25,0.022423207249566448
BOME,0.5,0.03590217154939036
BOME,0.75,0.040633842327657564
BOME,0.95,0.01700842346171477
FWOG,0.05,0.02835157641159936
FWOG,0.25,0.10699381365044547
FWOG,0.5,0.17439933127560892
FWOG,0.75,0.20715312776839323
FWOG,0.95,0.15073461906715416
FWOG,0.05,0.04820878598546018
FWOG,0.25,0.10524173424114384
FWOG,0.5,0.15508609753136202
FWOG,0.75,0.16689129724628438
FWOG,0.95,0.06002410522831874
FWOG,0.05,0.045187468984388114
FWOG,0.25,0.033965033669845525
FWOG,0.5,0.06845353682741388
FWOG,0.75,0.05577900257620804
FWOG,0.95,0.028590646507248792
FWOG,0.05,0.05065341541924823
FWOG,0.25,0.050014994868633755
FWOG,0.5,0.06803065332508533
FWOG,0.75,0.0650717913133416
FWOG,0.95,0.025306984893393617
FWOG,0.05,0.05309105119762401
FWOG,0.25,0.07874594003131963
FWOG,0.5,0.0276005979160179
FWOG,0.75,0.07395685402373886
FWOG,0.95,0.03054273915569825
FWOG,0.05,0.032688420591743775
FWOG,0.25,0.03192651680558572
FWOG,0.5,0.11642637490213542
FWOG,0.75,0.12223494789639859
FWOG,0.95,0.08236482321094955
FWOG,0.05,0.018075303483767752
FWOG,0.25,0.05563082468487188
FWOG,0.5,0.0588130972944055
FWOG,0.75,0.08059007794807406
FWOG,0.95,0.06333092535335859
FWOG,0.05,0.02410089275328832
FWOG,0.25,0.061708631672571373
FWOG,0.5,0.048999661685070584
FWOG,0.75,0.0749539600595039
FWOG,0.95,0.09551564412435641
FWOG,0.05,0.02920896899246071
FWOG,0.25,0.07893630216952136
FWOG,0.5,0.08836205416726278
FWOG,0.75,0.0849227724061523
FWOG,0.95,0.08848936707655986
FWOG,0.05,0.0206402155082706
FWOG,0.25,0.04916593780322384
FWOG,0.5,0.039752816389060204
FWOG,0.75,0.12847050749251177
FWOG,0.95,0.05168353690399253
FWOG,0.05,0.029931584845471343
FWOG,0.25,0.07345913569505441
FWOG,0.5,0.03495571311043027
FWOG,0.75,0.044161166458456136
FWOG,0.95,0.05845618815884357
FWOG,0.05,0.028898300403036602
FWOG,0.25,0.08528873974663458
FWOG,0.5,0.06195800664000064
FWOG,0.75,0.054833038380722426
FWOG,0.95,0.11605692673049745
FWOG,0.05,0.028148209086752963
FWOG,0.25,0.0323015555339928
FWOG,0.5,0.055924945868663346
FWOG,0.75,0.0839655855013774
FWOG,0.95,0.0964689187634426
FWOG,0.05,0.01616855192003033
FWOG,0.25,0.020928799971484117
FWOG,0.5,0.03833380257660895
FWOG,0.75,0.08298544326113656
FWOG,0.95,0.06080443874142317
FWOG,0.05,0.021694953262060317
FWOG,0.25,0.033261076363518834
FWOG,0.5,0.024116654557080272
FWOG,0.75,0.04779169078040891
FWOG,0.95,0.06742876275773542
FWOG,0.05,0.023679878910214305
FWOG,0.25,0.024898511651536375
FWOG,0.5,0.014007823154072984
FWOG,0.75,0.05820062297506182
FWOG,0.95,0.07001044359896237
FWOG,0.05,0.02609620612462024
FWOG,0.25,0.0495921893816141
FWOG,0.5,0.07854989242515299
FWOG,0.75,0.07800156616436225
FWOG,0.95,0.0765589029812406
FWOG,0.05,0.04114515682833811
FWOG,0.25,0.0969226163265031
FWOG,0.5,0.11062720509771774
FWOG,0.75,0.07733212806850047
FWOG,0.95,0.08787562363115675
FWOG,0.05,0.03298969469923873
FWOG,0.25,0.0886262565826928
FWOG,0.5,0.052942903995172964
FWOG,0.75,0.03299660389982664
FWOG,0.95,0.0736487428205805
FWOG,0.05,0.032507046068575234
FWOG,0.25,0.07614475242083142
FWOG,0.5,0.03470102450105265
FWOG,0.75,0.054728798855005804
FWOG,0.95,0.07601046254161985
FWOG,0.05,0.03921814470544842
FWOG,0.25,0.08533030201466653
FWOG,0.5,0.027790802669766582
FWOG,0.75,0.03947983819426456
FWOG,0.95,0.06127816629979308
FWOG,0.05,0.02983210372673399
FWOG,0.25,0.0724907802696488
FWOG,0.5,0.012582612461571885
FWOG,0.75,0.05534175213869783
FWOG,0.95,0.06451457085501049
FWOG,0.05,0.01502687871701592
FWOG,0.25,0.04011637330555632
FWOG,0.5,0.027403089938038735
FWOG,0.75,0.050169078255917245
FWOG,0.95,0.024784431884410787
FWOG,0.05,0.014474654246521362
FWOG,0.25,0.029313083282396096
FWOG,0.5,0.02391059675940452
FWOG,0.75,0.03719689280619787
FWOG,0.95,0.021333079344105787
FWOG,0.05,0.014168436506525
FWOG,0.25,0.0331472986032716
FWOG,0.5,0.020772603924814902
FWOG,0.75,0.02304793300486695
