timestamp,token,tau,pinball
2025-04-24 12:00:00,$WIF,0.25,0.04049009846427436
2025-04-22 00:00:00,$WIF,0.5,0.036776211176908546
2025-04-22 12:00:00,$WIF,0.5,0.030263498995846905
2025-04-23 00:00:00,$WIF,0.5,0.099198830171476
2025-04-23 12:00:00,$WIF,0.5,0.06142582847298411
2025-04-24 00:00:00,$WIF,0.5,0.004962148093133806
2025-04-24 12:00:00,$WIF,0.5,0.07054772620302696
2025-04-22 00:00:00,$WIF,0.75,0.024743922680766126
2025-04-22 12:00:00,$WIF,0.75,0.02188974124573282
2025-04-23 00:00:00,$WIF,0.75,0.12491278012630974
2025-04-23 12:00:00,$WIF,0.75,0.07068391125976727
2025-04-24 00:00:00,$WIF,0.75,0.0029104073871027494
2025-04-24 12:00:00,$WIF,0.75,0.07934759699643856
2025-04-22 00:00:00,$WIF,0.9,0.017524549583080695
2025-04-22 12:00:00,$WIF,0.9,0.0064835707331172875
2025-04-23 00:00:00,$WIF,0.9,0.0639076616803163
2025-04-23 12:00:00,$WIF,0.9,0.007583300292768569
2025-04-24 00:00:00,$WIF,0.9,0.007633940675244695
2025-04-24 12:00:00,$WIF,0.9,9.917323715630253e-06
2025-04-25 00:00:00,$WIF,0.1,0.03247529930457175
2025-04-25 12:00:00,$WIF,0.1,0.01942117196029254
2025-04-26 00:00:00,$WIF,0.1,0.011438228073996061
2025-04-26 12:00:00,$WIF,0.1,0.010467613684369971
2025-04-27 00:00:00,$WIF,0.1,0.00965177537676975
2025-04-27 12:00:00,$WIF,0.1,0.01962824757329737
2025-04-25 00:00:00,$WIF,0.25,0.06535049481807992
2025-04-25 12:00:00,$WIF,0.25,0.029240711930597227
2025-04-26 00:00:00,$WIF,0.25,0.012220829809982826
2025-04-26 12:00:00,$WIF,0.25,0.011574525677544023
2025-04-27 00:00:00,$WIF,0.25,0.010090267203728125
2025-04-27 12:00:00,$WIF,0.25,0.019332281622943127
2025-04-25 00:00:00,$WIF,0.5,0.12014248734059355
2025-04-25 12:00:00,$WIF,0.5,0.045606611881105055
2025-04-26 00:00:00,$WIF,0.5,0.013525166036627456
2025-04-26 12:00:00,$WIF,0.5,0.013419378999500797
2025-04-27 00:00:00,$WIF,0.5,0.010821086915325392
2025-04-27 12:00:00,$WIF,0.5,0.018839005039019398
2025-04-25 00:00:00,$WIF,0.75,0.15786003375107302
2025-04-25 12:00:00,$WIF,0.75,0.04659472784726942
2025-04-26 00:00:00,$WIF,0.75,0.0005382658865793477
2025-04-26 12:00:00,$WIF,0.75,0.006956609607273588
2025-04-27 00:00:00,$WIF,0.75,0.002370607172330244
2025-04-27 12:00:00,$WIF,0.75,0.0007330295662923494
2025-04-25 00:00:00,$WIF,0.9,0.10895873036594535
2025-04-25 12:00:00,$WIF,0.9,0.0025134456101193465
2025-04-26 00:00:00,$WIF,0.9,0.008976325040503426
2025-04-26 12:00:00,$WIF,0.9,0.004341435609154561
2025-04-27 00:00:00,$WIF,0.9,0.005228328323952448
2025-04-27 12:00:00,$WIF,0.9,0.012476250329479407
2025-04-28 00:00:00,$WIF,0.1,0.06643868028946946
2025-04-28 12:00:00,$WIF,0.1,0.029394899283523956
2025-04-29 00:00:00,$WIF,0.1,0.02852063250343713
2025-04-29 12:00:00,$WIF,0.1,0.0008822570990094022
2025-04-30 00:00:00,$WIF,0.1,0.0053618360950895
2025-04-30 12:00:00,$WIF,0.1,0.007524953361049861
2025-04-28 00:00:00,$WIF,0.25,0.0715548063964431
2025-04-28 12:00:00,$WIF,0.25,0.05214890753615588
