token,fold,tau,pinball_loss
MEW,12,0.75,0.017757275583198905
MEW,12,0.9,0.007348750434347369
MEW,13,0.1,0.06420057100509896
MEW,13,0.25,0.05350047583758246
MEW,13,0.5,0.03566698389172165
MEW,13,0.75,0.021371741752048465
MEW,13,0.9,0.0092595819070361
MEW,14,0.1,0.032120455326605825
MEW,14,0.25,0.027294792702667815
MEW,14,0.5,0.019252021662771148
MEW,14,0.75,0.012968465573052314
MEW,14,0.9,0.006855864434019097
MEW,15,0.1,0.027671022776283857
MEW,15,0.25,0.024484091670131655
MEW,15,0.5,0.019172539826544648
MEW,15,0.75,0.01677931597317313
MEW,15,0.9,0.00772651317190793
MEW,16,0.1,0.01658745961406083
MEW,16,0.25,0.031340332503130806
MEW,16,0.5,0.055928453984914105
MEW,16,0.75,0.0805165754666974
MEW,16,0.9,0.08784650516427296
MEW,17,0.1,0.01771634502051293
MEW,17,0.25,0.023230854648218086
MEW,17,0.5,0.03242170402772668
MEW,17,0.75,0.04161255340723528
MEW,17,0.9,0.014965076577587928
MEW,18,0.1,0.08728653364107174
MEW,18,0.25,0.07273877803422645
MEW,18,0.5,0.04849251868948429
MEW,18,0.75,0.02621199364321331
MEW,18,0.9,0.023193031712400215
MEW,19,0.1,0.10712407946260899
MEW,19,0.25,0.0892700662188408
MEW,19,0.5,0.0595133774792272
MEW,19,0.75,0.035065302339202374
MEW,19,0.9,0.021842593271641248
MEW,20,0.1,0.05480877899646525
MEW,20,0.25,0.04567398249705438
MEW,20,0.5,0.030449321664702916
MEW,20,0.75,0.015504594920418247
MEW,20,0.9,0.016529810521503978
MEW,21,0.1,0.013375052431590395
MEW,21,0.25,0.025447525483358133
MEW,21,0.5,0.04556831390297103
MEW,21,0.75,0.04718440413769642
MEW,21,0.9,0.04519559634535952
MEW,22,0.1,0.1238089415830253
MEW,22,0.25,0.1031741179858544
MEW,22,0.5,0.06878274532390294
MEW,22,0.75,0.03439137266195147
MEW,22,0.9,0.015119978785028972
MEW,23,0.1,0.09479554007233693
MEW,23,0.25,0.08372161824795399
MEW,23,0.5,0.05581441216530266
MEW,23,0.75,0.03207875380641836
MEW,23,0.9,0.016066796769839607
MEW,24,0.1,0.0691089949966699
MEW,24,0.25,0.05805743280429653
MEW,24,0.5,0.039638162483674265
MEW,24,0.75,0.02212610168912502
MEW,24,0.9,0.014261641081899276
MLG,0,0.1,0.05012141940500229
MLG,0,0.25,0.04334840150497201
MLG,0,0.5,0.03206003833825487
MLG,0,0.75,0.02077167517153772
MLG,0,0.9,0.0207379208072823
MLG,1,0.1,0.0695166071529791
MLG,1,0.25,0.05793050596081591
MLG,1,0.5,0.03983874747858352
MLG,1,0.75,0.0463138729922176
MLG,1,0.9,0.03817932268622822
MLG,2,0.1,0.07713674569318228
MLG,2,0.25,0.06498397458707393
MLG,2,0.5,0.04472935607689333
MLG,2,0.75,0.024474737566712753
MLG,2,0.9,0.013117204152853482
MLG,3,0.1,0.017568213678230183
MLG,3,0.25,0.015667368991073478
MLG,3,0.5,0.012499294512478961
MLG,3,0.75,0.010464516636624614
MLG,3,0.9,0.009391926957711981
MLG,4,0.1,0.02275107638399464
MLG,4,0.25,0.022698189204664918
MLG,4,0.5,0.030769413404393615
MLG,4,0.75,0.0413334418517446
MLG,4,0.9,0.03532404531282807
MLG,5,0.1,0.12718150569300618
MLG,5,0.25,0.10598458807750515
MLG,5,0.5,0.0706563920516701
MLG,5,0.75,0.03532819602583505
MLG,5,0.9,0.014131278410334019
MLG,6,0.1,0.058637056936688386
MLG,6,0.25,0.05480300569795493
MLG,6,0.5,0.04185158129033157
MLG,6,0.75,0.02090655555955591
MLG,6,0.9,0.015699521064096573
MLG,7,0.1,0.014250524955767207
MLG,7,0.25,0.02639828190423463
MLG,7,0.5,0.034337259432371266
MLG,7,0.75,0.0296229889459184
MLG,7,0.9,0.01965322396144978
MLG,8,0.1,0.041097490608068964
MLG,8,0.25,0.03748509965572375
MLG,8,0.5,0.03146444806848172
MLG,8,0.75,0.02497398471212958
MLG,8,0.9,0.020004034285315903
MLG,9,0.1,0.12297538175393374
MLG,9,0.25,0.11123200479682172
MLG,9,0.5,0.09165970986830164
MLG,9,0.75,0.07208741493978159
MLG,9,0.9,0.0318021680244816
MLG,10,0.1,0.08874605496869103
MLG,10,0.25,0.07395504580724252
MLG,10,0.5,0.04930336387149501
MLG,10,0.75,0.024651681935747505
MLG,10,0.9,0.009860672774299
MLG,11,0.1,0.02865577879614283
MLG,11,0.25,0.03219760361291062
MLG,11,0.5,0.03810064497419027
MLG,11,0.75,0.038196681700402794
MLG,11,0.9,0.010956090187264315
MLG,12,0.1,0.10174262780489934
MLG,12,0.25,0.09974885100669739
MLG,12,0.5,0.09642588967636084
MLG,12,0.75,0.07864885025771685
MLG,12,0.9,0.046264726499629615
MLG,13,0.1,0.08883315165468965
MLG,13,0.25,0.08579233397322018
MLG,13,0.5,0.08072430450410441
MLG,13,0.75,0.07638651554901259
MLG,13,0.9,0.0656622928156073
MLG,14,0.1,0.22401327523800948
MLG,14,0.25,0.18667772936500793
MLG,14,0.5,0.12445181957667194
MLG,14,0.75,0.06269977076594194
MLG,14,0.9,0.02860200282137815
MLG,15,0.1,0.1084373077604629
MLG,15,0.25,0.0903644231337191
MLG,15,0.5,0.06024294875581273
MLG,15,0.75,0.030121474377906365
MLG,15,0.9,0.012048589751162542
MLG,16,0.1,0.09408360389965442
MLG,16,0.25,0.08929136482719557
MLG,16,0.5,0.0813042997064308
MLG,16,0.75,0.07108463083695332
MLG,16,0.9,0.043870564425676294
MLG,17,0.1,0.04712284398784039
MLG,17,0.25,0.11780710996960098
MLG,17,0.5,0.23561421993920195
MLG,17,0.75,0.324939180921549
MLG,17,0.9,0.283343801102236
MLG,18,0.1,0.21613062726012947
MLG,18,0.25,0.22761515642231775
MLG,18,0.5,0.24675603835929827
MLG,18,0.75,0.25049190249187586
MLG,18,0.9,0.15801316214569386
MLG,19,0.1,0.534954041089329
MLG,19,0.25,0.4457950342411074
MLG,19,0.5,0.29719668949407163
MLG,19,0.75,0.15603146533765902
MLG,19,0.9,0.10134645244800455
MLG,20,0.1,0.3554161405545851
MLG,20,0.25,0.29618011712882086
MLG,20,0.5,0.19745341141921394
MLG,20,0.75,0.10127322052829546
MLG,20,0.9,0.0740609436819167
MLG,21,0.1,0.3421647171023661
MLG,21,0.25,0.2851372642519718
MLG,21,0.5,0.19009150950131457
MLG,21,0.75,0.09968122308188676
MLG,21,0.9,0.07083031113714343
MLG,22,0.1,0.30866440980085336
MLG,22,0.25,0.25722034150071116
MLG,22,0.5,0.17148022766714074
MLG,22,0.75,0.08574011383357037
MLG,22,0.9,0.06854932726597723
MLG,23,0.1,0.1488606506459231
MLG,23,0.25,0.12405054220493589
MLG,23,0.5,0.08270036146995727
MLG,23,0.75,0.041350180734978634
MLG,23,0.9,0.020671496348463065
MLG,24,0.1,0.12441662922454054
MLG,24,0.25,0.10729316824334188
MLG,24,0.5,0.07875406660801085
MLG,24,0.75,0.0502149649726798
MLG,24,0.9,0.03789465772633968
MOODENG,0,0.1,0.02913912476125688
MOODENG,0,0.25,0.02641437253498365
MOODENG,0,0.5,0.021873118824528286
MOODENG,0,0.75,0.013535621537192496
MOODENG,0,0.9,0.007690262184096718
MOODENG,1,0.1,0.008230764235361286
MOODENG,1,0.25,0.018272522978841438
MOODENG,1,0.5,0.03460863074021688
MOODENG,1,0.75,0.03772367874445379
MOODENG,1,0.9,0.02762857618579395
MOODENG,2,0.1,0.048151029695061486
MOODENG,2,0.25,0.041707875348077274
MOODENG,2,0.5,0.028270330328393812
MOODENG,2,0.75,0.01842206276142087
MOODENG,2,0.9,0.010509627595325408
MOODENG,3,0.1,0.0698921815576498
MOODENG,3,0.25,0.06561187476225011
MOODENG,3,0.5,0.05620037251274359
MOODENG,3,0.75,0.04011875724093499
MOODENG,3,0.9,0.024742792951297294
MOODENG,4,0.1,0.07607086447177895
MOODENG,4,0.25,0.06339238705981577
MOODENG,4,0.5,0.042261591373210526
MOODENG,4,0.75,0.021130795686605263
MOODENG,4,0.9,0.01101547682145558
MOODENG,5,0.1,0.10367304044490018
MOODENG,5,0.25,0.08639420037075017
MOODENG,5,0.5,0.05759613358050011
MOODENG,5,0.75,0.029631707744916552
MOODENG,5,0.9,0.014578967681420238
MOODENG,6,0.1,0.04760042847901908
MOODENG,6,0.25,0.0396670237325159
MOODENG,6,0.5,0.026444682488343935
MOODENG,6,0.75,0.01402724292242614
MOODENG,6,0.9,0.009746045553920136
MOODENG,7,0.1,0.013486825201423983
MOODENG,7,0.25,0.015776143871427954
MOODENG,7,0.5,0.019591674988101247
MOODENG,7,0.75,0.023711471048713673
MOODENG,7,0.9,0.017714285297457357
MOODENG,8,0.1,0.014660105399242904
MOODENG,8,0.25,0.01572529305024566
MOODENG,8,0.5,0.017500605801916914
MOODENG,8,0.75,0.008519999504273889
MOODENG,8,0.9,0.0064654078485591295
MOODENG,9,0.1,0.04473847446341601
MOODENG,9,0.25,0.037897478703209954
MOODENG,9,0.5,0.026495819102866552
MOODENG,9,0.75,0.01580154279549635
MOODENG,9,0.9,0.00819701374381148
MOODENG,10,0.1,0.03729476929907022
MOODENG,10,0.25,0.031078974415891844
MOODENG,10,0.5,0.02071931627726123
MOODENG,10,0.75,0.010965743927653234
MOODENG,10,0.9,0.005628277098078379
MOODENG,11,0.1,0.009196897115770887
MOODENG,11,0.25,0.014408832052925724
MOODENG,11,0.5,0.023095390281517126
MOODENG,11,0.75,0.02437259784523262
MOODENG,11,0.9,0.025560706281920906
MOODENG,12,0.1,0.03769617856382684
MOODENG,12,0.25,0.03455796541897774
MOODENG,12,0.5,0.029327610177562566
MOODENG,12,0.75,0.022972391125109504
MOODENG,12,0.9,0.015308830820279493
MOODENG,13,0.1,0.09437317283766093
MOODENG,13,0.25,0.07864431069805077
MOODENG,13,0.5,0.05242954046536718
MOODENG,13,0.75,0.02649009452474163
MOODENG,13,0.9,0.017009867584507513
MOODENG,14,0.1,0.08625123569910137
MOODENG,14,0.25,0.07187602974925114
MOODENG,14,0.5,0.04791735316616743
MOODENG,14,0.75,0.023958676583083715
MOODENG,14,0.9,0.013406235539564574
MOODENG,15,0.1,0.05080910876066333
MOODENG,15,0.25,0.04304337458774243
MOODENG,15,0.5,0.030100484299540934
MOODENG,15,0.75,0.017715946878948972
MOODENG,15,0.9,0.010072750138759705
MOODENG,16,0.1,0.041445690741334786
MOODENG,16,0.25,0.0372308342552511
MOODENG,16,0.5,0.030206073445111628
MOODENG,16,0.75,0.022135764562165785
MOODENG,16,0.9,0.016184079132887857
MOODENG,17,0.1,0.015441302149004773
MOODENG,17,0.25,0.029140021538864774
MOODENG,17,0.5,0.05197122052196477
MOODENG,17,0.75,0.07165374048480856
MOODENG,17,0.9,0.07547380787278825
MOODENG,18,0.1,0.06311318675381104
MOODENG,18,0.25,0.05700839160319979
MOODENG,18,0.5,0.04683373301884771
MOODENG,18,0.75,0.02891121484259453
MOODENG,18,0.9,0.015111109440376835
MOODENG,19,0.1,0.06902709145842757
MOODENG,19,0.25,0.05769633244694611
MOODENG,19,0.5,0.03881173409447701
MOODENG,19,0.75,0.022265575527372492
MOODENG,19,0.9,0.012052461524437126
MOODENG,20,0.1,0.015649913400723272
MOODENG,20,0.25,0.016547928256040928
MOODENG,20,0.5,0.018044619681570354
MOODENG,20,0.75,0.01856347281215689
MOODENG,20,0.9,0.010404592579096634
MOODENG,21,0.1,0.017335254797575927
MOODENG,21,0.25,0.04333813699393981
MOODENG,21,0.5,0.08667627398787962
MOODENG,21,0.75,0.12302734145629339
MOODENG,21,0.9,0.13099642197931663
MOODENG,22,0.1,0.016817939758130323
MOODENG,22,0.25,0.015460666989462059
MOODENG,22,0.5,0.013198545708348289
MOODENG,22,0.75,0.010936424427234519
MOODENG,22,0.9,0.012957745113944909
MOODENG,23,0.1,0.17025094261582652
MOODENG,23,0.25,0.14187578551318877
MOODENG,23,0.5,0.0945838570087925
MOODENG,23,0.75,0.04741211695402767
MOODENG,23,0.9,0.028071591279954376
MOODENG,24,0.1,0.154210428932273
MOODENG,24,0.25,0.12850869077689417
MOODENG,24,0.5,0.08567246051792944
MOODENG,24,0.75,0.042906380417080094
MOODENG,24,0.9,0.025761368992996626
PONKE,0,0.1,0.03130087061382616
PONKE,0,0.25,0.026404108303926605
PONKE,0,0.5,0.018242837787427347
PONKE,0,0.75,0.012621790507919445
PONKE,0,0.9,0.011016849389076294
PONKE,1,0.1,0.016595900705191458
PONKE,1,0.25,0.0170908534690865
PONKE,1,0.5,0.017915774742244903
PONKE,1,0.75,0.015033278836867016
PONKE,1,0.9,0.008130983609437118
PONKE,2,0.1,0.03280444412630077
PONKE,2,0.25,0.02762747760548818
PONKE,2,0.5,0.018999200070800526
PONKE,2,0.75,0.012894893519669201
PONKE,2,0.9,0.007924354688786746
PONKE,3,0.1,0.05805573563214874
PONKE,3,0.25,0.04838557873405349
PONKE,3,0.5,0.0322686505705614
PONKE,3,0.75,0.016183864501605024
PONKE,3,0.9,0.006494422346788351
PONKE,4,0.1,0.004724335829562808
PONKE,4,0.25,0.00765129612255949
PONKE,4,0.5,0.012529563277553954
PONKE,4,0.75,0.013417166910506812
PONKE,4,0.9,0.014396959249459254
PONKE,5,0.1,0.04255547594740258
PONKE,5,0.25,0.03358312080734969
PONKE,5,0.5,0.025976864134390293
PONKE,5,0.75,0.017616491004265055
PONKE,5,0.9,0.008520464691543545
PONKE,6,0.1,0.04330888881011206
PONKE,6,0.25,0.03635671951345
PONKE,6,0.5,0.024769770685679888
PONKE,6,0.75,0.013182821857909787
PONKE,6,0.9,0.007830870714445515
PONKE,7,0.1,0.012674629393556382
PONKE,7,0.25,0.014244800573353393
PONKE,7,0.5,0.01686175253968174
PONKE,7,0.75,0.019478704506010094
PONKE,7,0.9,0.010455411752924698
PONKE,8,0.1,0.03320494135657211
PONKE,8,0.25,0.027990581542473695
PONKE,8,0.5,0.019299981852309682
PONKE,8,0.75,0.010609382162145665
PONKE,8,0.9,0.0055649566435178295
PONKE,9,0.1,0.07510826592355037
PONKE,9,0.25,0.06259022160295863
PONKE,9,0.5,0.04172681440197242
PONKE,9,0.75,0.02086340720098621
PONKE,9,0.9,0.00854050838656878
PONKE,10,0.1,0.016905334669688837
PONKE,10,0.25,0.014087778891407365
PONKE,10,0.5,0.009391852594271576
PONKE,10,0.75,0.005239234353543218
PONKE,10,0.9,0.005381973200878065
PONKE,11,0.1,0.016311768553806068
PONKE,11,0.25,0.023692581380587396
PONKE,11,0.5,0.035993936091889604
PONKE,11,0.75,0.048295290803191816
PONKE,11,0.9,0.03209527742035225
PONKE,12,0.1,0.009492474495141033
PONKE,12,0.25,0.023731186237852583
PONKE,12,0.5,0.047462372475705165
PONKE,12,0.75,0.07119355871355774
PONKE,12,0.9,0.052755315080012445
PONKE,13,0.1,0.09502691137754792
PONKE,13,0.25,0.07966364739091004
PONKE,13,0.5,0.05405820741318027
PONKE,13,0.75,0.03395863923437292
PONKE,13,0.9,0.016733142143888966
PONKE,14,0.1,0.11041459929874513
PONKE,14,0.25,0.09201216608228759
PONKE,14,0.5,0.061341444054858384
PONKE,14,0.75,0.030840882300869593
PONKE,14,0.9,0.013533694683972983
PONKE,15,0.1,0.12764587302706612
PONKE,15,0.25,0.10637156085588843
PONKE,15,0.5,0.07091437390392562
PONKE,15,0.75,0.04295113595424362
PONKE,15,0.9,0.020820405130775415
PONKE,16,0.1,0.022711021011070354
PONKE,16,0.25,0.04820087868553294
PONKE,16,0.5,0.09068397480963725
PONKE,16,0.75,0.1313245211227014
PONKE,16,0.9,0.1143673288120054
PONKE,17,0.1,0.031643696916516355
PONKE,17,0.25,0.05206858662119312
PONKE,17,0.5,0.08611006946232104
PONKE,17,0.75,0.11799634247438218
PONKE,17,0.9,0.06791941340675291
PONKE,18,0.1,0.10640816728717138
PONKE,18,0.25,0.08867347273930948
PONKE,18,0.5,0.05911564849287298
PONKE,18,0.75,0.02955782424643649
PONKE,18,0.9,0.03404703800311345
PONKE,19,0.1,0.25071609600144673
PONKE,19,0.25,0.20893008000120558
PONKE,19,0.5,0.13928672000080375
PONKE,19,0.75,0.06964336000040187
PONKE,19,0.9,0.04850359943263601
PONKE,20,0.1,0.17629011235919825
PONKE,20,0.25,0.14690842696599857
PONKE,20,0.5,0.09793895131066571
PONKE,20,0.75,0.048969475655332856
PONKE,20,0.9,0.03825534070958797
PONKE,21,0.1,0.07812490998030984
PONKE,21,0.25,0.0651040916502582
PONKE,21,0.5,0.04340272776683879
PONKE,21,0.75,0.022444815655603956
PONKE,21,0.9,0.014566024051291723
PONKE,22,0.1,0.08489611208103771
PONKE,22,0.25,0.07088857137170866
PONKE,22,0.5,0.04754267018949356
PONKE,22,0.75,0.024409812387046897
PONKE,22,0.9,0.011123616768104846
PONKE,23,0.1,0.044207487701188264
PONKE,23,0.25,0.03871484214387199
PONKE,23,0.5,0.029560432881678214
PONKE,23,0.75,0.02103400800093984
PONKE,23,0.9,0.016742765559577318
PONKE,24,0.1,0.08965696718902594
PONKE,24,0.25,0.07548375125223966
PONKE,24,0.5,0.05186172469092925
PONKE,24,0.75,0.03202424969123178
PONKE,24,0.9,0.0145575497089159
POPCAT,0,0.1,0.1776208101860867
POPCAT,0,0.25,0.1480173418217389
POPCAT,0,0.5,0.09867822788115928
POPCAT,0,0.75,0.04933911394057964
POPCAT,0,0.9,0.028639625870562374
POPCAT,1,0.1,0.049556047938629576
POPCAT,1,0.25,0.04129670661552465
POPCAT,1,0.5,0.0275311377436831
POPCAT,1,0.75,0.01376556887184155
POPCAT,1,0.9,0.01765719187246471
POPCAT,2,0.1,0.07392486845682167
POPCAT,2,0.25,0.062140494680313484
POPCAT,2,0.5,0.042499871719466516
POPCAT,2,0.75,0.025021896621053214
POPCAT,2,0.9,0.012931335997219765
POPCAT,3,0.1,0.03797299304329623
POPCAT,3,0.25,0.042979137773437065
POPCAT,3,0.5,0.05132271232367178
POPCAT,3,0.75,0.04648881426308047
POPCAT,3,0.9,0.045723326558691456
POPCAT,4,0.1,0.060089344339112984
POPCAT,4,0.25,0.05007445361592749
POPCAT,4,0.5,0.03338296907728499
POPCAT,4,0.75,0.018998613520166567
POPCAT,4,0.9,0.012800999246833372
POPCAT,5,0.1,0.07069268571765014
POPCAT,5,0.25,0.06301716126403806
POPCAT,5,0.5,0.05022462050801796
POPCAT,5,0.75,0.03743207975199784
POPCAT,5,0.9,0.03220201513400984
POPCAT,6,0.1,0.08984036511778015
POPCAT,6,0.25,0.07486697093148346
POPCAT,6,0.5,0.0499113139543223
POPCAT,6,0.75,0.025779127118952836
POPCAT,6,0.9,0.01830217515428352
POPCAT,7,0.1,0.052300268756964946
POPCAT,7,0.25,0.04946216948857248
POPCAT,7,0.5,0.044732004041251695
POPCAT,7,0.75,0.028656832082421358
POPCAT,7,0.9,0.0156921955369364
POPCAT,8,0.1,0.029378326707519397
POPCAT,8,0.25,0.035883679266427375
POPCAT,8,0.5,0.046725933531274
POPCAT,8,0.75,0.04165720470838264
POPCAT,8,0.9,0.015721478996048043
POPCAT,9,0.1,0.106093774682768
POPCAT,9,0.25,0.08841147890230668
POPCAT,9,0.5,0.05894098593487112
POPCAT,9,0.75,0.03324626989490638
POPCAT,9,0.9,0.022688754681198714
POPCAT,10,0.1,0.07142578890708219
POPCAT,10,0.25,0.05971175447481464
POPCAT,10,0.5,0.04018836375436871
POPCAT,10,0.75,0.021001680827529165
POPCAT,10,0.9,0.01428320195649599
POPCAT,11,0.1,0.012910908912577686
POPCAT,11,0.25,0.01192926583838922
POPCAT,11,0.5,0.010293194048075114
POPCAT,11,0.75,0.010631896420660843
POPCAT,11,0.9,0.005450827242842445
POPCAT,12,0.1,0.09607575322173872
POPCAT,12,0.25,0.08029987533129448
POPCAT,12,0.5,0.0540067455138874
POPCAT,12,0.75,0.033264990529213924
POPCAT,12,0.9,0.017517435418670183
POPCAT,13,0.1,0.08136475876066061
POPCAT,13,0.25,0.06907897922875657
POPCAT,13,0.5,0.04860268000891646
POPCAT,13,0.75,0.028126380789076377
POPCAT,13,0.9,0.012788845106697262
POPCAT,14,0.1,0.03766999780307926
POPCAT,14,0.25,0.03389743511833199
POPCAT,14,0.5,0.02760983064375321
POPCAT,14,0.75,0.021322226169174428
POPCAT,14,0.9,0.013293351231683735
POPCAT,15,0.1,0.05424543622814985
POPCAT,15,0.25,0.045204530190124874
POPCAT,15,0.5,0.03013635346008325
POPCAT,15,0.75,0.015068176730041625
POPCAT,15,0.9,0.007884491802889372
POPCAT,16,0.1,0.03316043575677413
POPCAT,16,0.25,0.031932103558010676
POPCAT,16,0.5,0.029884883226738258
POPCAT,16,0.75,0.014051479254322624
POPCAT,16,0.9,0.0077974680754926045
POPCAT,17,0.1,0.040926043623254034
POPCAT,17,0.25,0.10231510905813508
POPCAT,17,0.5,0.20463021811627016
POPCAT,17,0.75,0.2746210305737879
POPCAT,17,0.9,0.3278568327166562
POPCAT,18,0.1,0.1647800003149342
POPCAT,18,0.25,0.1401158608828236
POPCAT,18,0.5,0.09900896182930596
POPCAT,18,0.75,0.0579020627757883
POPCAT,18,0.9,0.056469252339871094
POPCAT,19,0.1,0.22763942401159296
POPCAT,19,0.25,0.18969952000966073
POPCAT,19,0.5,0.1264663466731072
POPCAT,19,0.75,0.0632331733365536
POPCAT,19,0.9,0.058137254876488936
POPCAT,20,0.1,0.20435146981506336
POPCAT,20,0.25,0.1702928915125528
POPCAT,20,0.5,0.11352859434170189
POPCAT,20,0.75,0.05676429717085094
POPCAT,20,0.9,0.05503908539161361
POPCAT,21,0.1,0.03410287553618757
POPCAT,21,0.25,0.03630975024936378
POPCAT,21,0.5,0.03998787477132415
POPCAT,21,0.75,0.04366599929328452
POPCAT,21,0.9,0.029241202471930364
POPCAT,22,0.1,0.15465919946889076
POPCAT,22,0.25,0.12888266622407563
POPCAT,22,0.5,0.08592177748271708
POPCAT,22,0.75,0.04296088874135854
POPCAT,22,0.9,0.022023640082931468
POPCAT,23,0.1,0.13653018238659895
POPCAT,23,0.25,0.11377515198883241
POPCAT,23,0.5,0.07585010132588828
POPCAT,23,0.75,0.03792505066294414
POPCAT,23,0.9,0.015170020265177655
POPCAT,24,0.1,0.07917908396844435
POPCAT,24,0.25,0.06598256997370362
POPCAT,24,0.5,0.04398837998246908
POPCAT,24,0.75,0.02199418999123454
POPCAT,24,0.9,0.008797675996493814
Pnut,0,0.1,0.0235383888527055
Pnut,0,0.25,0.01987558025299044
Pnut,0,0.5,0.013770899253465344
Pnut,0,0.75,0.007666218253940249
Pnut,0,0.9,0.007507427074068343
Pnut,1,0.1,0.022175474704995965
Pnut,1,0.25,0.04939711735220114
Pnut,1,0.5,0.09209943251904679
Pnut,1,0.75,0.126848330792315
Pnut,1,0.9,0.12125566238925795
Pnut,2,0.1,0.10030896512735586
Pnut,2,0.25,0.08800733731627584
Pnut,2,0.5,0.06750462429780918
Pnut,2,0.75,0.0395553844658685
Pnut,2,0.9,0.02002144892658367
Pnut,3,0.1,0.03483362907092686
Pnut,3,0.25,0.05394190950885646
Pnut,3,0.5,0.08578904357207244
Pnut,3,0.75,0.11739365448013422
Pnut,3,0.9,0.08424331319151694
Pnut,4,0.1,0.20201087742583376
Pnut,4,0.25,0.1689306622666782
Pnut,4,0.5,0.11379697033475228
Pnut,4,0.75,0.06648113401051217
Pnut,4,0.9,0.03339781241189275
Pnut,5,0.1,0.2394338265177083
Pnut,5,0.25,0.1995281887647569
Pnut,5,0.5,0.13301879250983797
Pnut,5,0.75,0.06668384613988322
Pnut,5,0.9,0.031015539812716934
Pnut,6,0.1,0.13478151781660896
Pnut,6,0.25,0.11231793151384079
Pnut,6,0.5,0.0748786210092272
Pnut,6,0.75,0.04153597210659505
Pnut,6,0.9,0.026450229290705115
Pnut,7,0.1,0.09091588274211332
Pnut,7,0.25,0.07576323561842777
Pnut,7,0.5,0.05050882374561852
Pnut,7,0.75,0.02525441187280926
Pnut,7,0.9,0.020625299044792267
Pnut,8,0.1,0.012079345863894211
Pnut,8,0.25,0.022596626910158863
Pnut,8,0.5,0.04012542865393329
Pnut,8,0.75,0.038875138359357256
Pnut,8,0.9,0.03959486646446773
Pnut,9,0.1,0.11447166696212147
Pnut,9,0.25,0.09539305580176786
Pnut,9,0.5,0.06359537053451192
Pnut,9,0.75,0.03179768526725596
Pnut,9,0.9,0.01648625797274317
Pnut,10,0.1,0.03435259996448285
Pnut,10,0.25,0.030185317302785997
Pnut,10,0.5,0.02323984619995791
Pnut,10,0.75,0.012569757289569071
Pnut,10,0.9,0.0052859369302036665
Pnut,11,0.1,0.03249763716081033
Pnut,11,0.25,0.03843899067477354
Pnut,11,0.5,0.04834124653137889
Pnut,11,0.75,0.04841094415761598
Pnut,11,0.9,0.041540292527335244
Pnut,12,0.1,0.14943851083636814
Pnut,12,0.25,0.1245320923636401
Pnut,12,0.5,0.0830213949090934
Pnut,12,0.75,0.0415106974545467
Pnut,12,0.9,0.020293670343416968
Pnut,13,0.1,0.055912524297825054
Pnut,13,0.25,0.04702503108744046
Pnut,13,0.5,0.03221254240346615
Pnut,13,0.75,0.017400053719491843
Pnut,13,0.9,0.009361640142044278
Pnut,14,0.1,0.09774460052501559
Pnut,14,0.25,0.0814538337708463
Pnut,14,0.5,0.054302555847230864
Pnut,14,0.75,0.027151277923615432
Pnut,14,0.9,0.011095739422592364
Pnut,15,0.1,0.03495128410295792
Pnut,15,0.25,0.02978373998052576
Pnut,15,0.5,0.021171166443138826
Pnut,15,0.75,0.0125585929057519
Pnut,15,0.9,0.00873729812905161
Pnut,16,0.1,0.028113175597400984
Pnut,16,0.25,0.025921070421514727
Pnut,16,0.5,0.022267561795037628
Pnut,16,0.75,0.01513921186543791
Pnut,16,0.9,0.006825850965510658
Pnut,17,0.1,0.017112289640884508
Pnut,17,0.25,0.016820168088067695
Pnut,17,0.5,0.01761663559288207
Pnut,17,0.75,0.02092847688287923
Pnut,17,0.9,0.011647060602864814
Pnut,18,0.1,0.04783849255408945
Pnut,18,0.25,0.04030996818275236
Pnut,18,0.5,0.027762427563857234
Pnut,18,0.75,0.014777926292416825
Pnut,18,0.9,0.009091779086092185
Pnut,19,0.1,0.020657929274768026
Pnut,19,0.25,0.018358769041712922
Pnut,19,0.5,0.01452683531995441
Pnut,19,0.75,0.010694901598195902
Pnut,19,0.9,0.006026646938877785
Pnut,20,0.1,0.008465899917978947
Pnut,20,0.25,0.007764177184640178
Pnut,20,0.5,0.007281220479452768
Pnut,20,0.75,0.018667494548711094
Pnut,20,0.9,0.012524275770410868
Pnut,21,0.1,0.009994035995685182
Pnut,21,0.25,0.020320421875809586
Pnut,21,0.5,0.030262983678394684
Pnut,21,0.75,0.022984714087247986
Pnut,21,0.9,0.013553447939794344
Pnut,22,0.1,0.017537910564736966
Pnut,22,0.25,0.015294113083308289
Pnut,22,0.5,0.011554450614260492
Pnut,22,0.75,0.014902625798802813
Pnut,22,0.9,0.009210377446766888
Pnut,23,0.1,0.09507698882068316
Pnut,23,0.25,0.07923082401723598
Pnut,23,0.5,0.052820549344823976
Pnut,23,0.75,0.029227257026847156
Pnut,23,0.9,0.018085720182600868
Pnut,24,0.1,0.037984578419959676
Pnut,24,0.25,0.03165381534996639
Pnut,24,0.5,0.02110254356664426
Pnut,24,0.75,0.01055127178332213
Pnut,24,0.9,0.0046540150075855755
RETARDIO,0,0.1,0.05695727804808607
RETARDIO,0,0.25,0.05181245328151505
RETARDIO,0,0.5,0.037752018032454364
RETARDIO,0,0.75,0.02212686675007695
RETARDIO,0,0.9,0.011225739141258191
RETARDIO,1,0.1,0.005326667353652323
RETARDIO,1,0.25,0.007885346672848894
RETARDIO,1,0.5,0.011988528073463657
