token,fold,tau,pinball_loss
MLG,7,0.9,0.019797900563123312
MLG,7,0.95,0.01705542320272468
MLG,8,0.05,0.01482920411397127
MLG,8,0.1,0.02324137205089984
MLG,8,0.25,0.02913774625304263
MLG,8,0.5,0.04108787173085201
MLG,8,0.75,0.04442451166405462
MLG,8,0.9,0.017071571833796238
MLG,8,0.95,0.012908971625917065
MLG,9,0.05,0.017080936399026758
MLG,9,0.1,0.03134804303334786
MLG,9,0.25,0.058510546758422106
MLG,9,0.5,0.07709348810725393
MLG,9,0.75,0.08854702851771795
MLG,9,0.9,0.05231452635774941
MLG,9,0.95,0.03144702517467252
MLG,10,0.05,0.007275133444569965
MLG,10,0.1,0.011132528400156818
MLG,10,0.25,0.019402788969102695
MLG,10,0.5,0.02286212505798017
MLG,10,0.75,0.022699172139767358
MLG,10,0.9,0.009499841587004619
MLG,10,0.95,0.008051925963252935
MLG,11,0.05,0.01899101397606319
MLG,11,0.1,0.022408766677510922
MLG,11,0.25,0.045689949691690594
MLG,11,0.5,0.0575227240240275
MLG,11,0.75,0.02906555611374814
MLG,11,0.9,0.016020855660629028
MLG,11,0.95,0.014464159120587511
MLG,12,0.05,0.014562982101955835
MLG,12,0.1,0.02709751332929887
MLG,12,0.25,0.06496926382317471
MLG,12,0.5,0.06204202272584005
MLG,12,0.75,0.04873530219645569
MLG,12,0.9,0.021931413685148827
MLG,12,0.95,0.020557146853229416
MLG,13,0.05,0.016915330952568527
MLG,13,0.1,0.022735256004723037
MLG,13,0.25,0.037502092819553544
MLG,13,0.5,0.05473107351295655
MLG,13,0.75,0.059141930321672774
MLG,13,0.9,0.0428348907382485
MLG,13,0.95,0.01651871311072354
MLG,14,0.05,0.0058158837667145165
MLG,14,0.1,0.009606019151415781
MLG,14,0.25,0.05075549982614691
MLG,14,0.5,0.04978019597644972
MLG,14,0.75,0.04270169556237321
MLG,14,0.9,0.022150720349698644
MLG,14,0.95,0.0146608348961949
MLG,15,0.05,0.01007983776774391
MLG,15,0.1,0.013479720573558236
MLG,15,0.25,0.017056759074592896
MLG,15,0.5,0.023476706779196218
MLG,15,0.75,0.019792728118474812
MLG,15,0.9,0.010638041496893793
MLG,15,0.95,0.006044021314737514
MLG,16,0.05,0.012871171186195718
MLG,16,0.1,0.016798780302275742
MLG,16,0.25,0.026059186496788806
MLG,16,0.5,0.04558182891740318
MLG,16,0.75,0.04088232584438412
MLG,16,0.9,0.014133256013618714
MLG,16,0.95,0.011802178080658074
MLG,17,0.05,0.031202054541369584
MLG,17,0.1,0.052727835882676544
MLG,17,0.25,0.11647511866979561
MLG,17,0.5,0.20897145776823642
MLG,17,0.75,0.2365277099137507
MLG,17,0.9,0.2052842731291619
MLG,17,0.95,0.12791743835904523
MLG,18,0.05,0.02554186606211818
MLG,18,0.1,0.05855004278941899
MLG,18,0.25,0.11465962486827534
MLG,18,0.5,0.19634135995252858
MLG,18,0.75,0.21399102601190298
MLG,18,0.9,0.11380234691864621
MLG,18,0.95,0.045967916774074635
MLG,19,0.05,0.015539101809979491
MLG,19,0.1,0.02184383539391065
MLG,19,0.25,0.040104097992858176
MLG,19,0.5,0.07153852426704131
MLG,19,0.75,0.09657220155389545
MLG,19,0.9,0.06451672956634265
MLG,19,0.95,0.03398679736394547
MLG,20,0.05,0.012707160804471535
MLG,20,0.1,0.030601446306098998
MLG,20,0.25,0.06340811111912971
MLG,20,0.5,0.07155362474412603
MLG,20,0.75,0.07890360813613721
MLG,20,0.9,0.058829267300785665
MLG,20,0.95,0.033279477749728135
MLG,21,0.05,0.014904318264222985
MLG,21,0.1,0.022906962432660046
MLG,21,0.25,0.026721038165733426
MLG,21,0.5,0.062229637794417016
MLG,21,0.75,0.0896466652087039
MLG,21,0.9,0.06028846449269154
MLG,21,0.95,0.034432115028186445
MLG,22,0.05,0.010496930786016169
MLG,22,0.1,0.01192910105319886
MLG,22,0.25,0.016313396745154102
MLG,22,0.5,0.022408707709860008
MLG,22,0.75,0.02684202612232393
MLG,22,0.9,0.019585482972572173
MLG,22,0.95,0.014384228527388824
MLG,23,0.05,0.00879486516242065
MLG,23,0.1,0.010167496150107485
MLG,23,0.25,0.01555926110439289
MLG,23,0.5,0.01952543318394694
MLG,23,0.75,0.015515035973924554
MLG,23,0.9,0.014559187729761199
MLG,23,0.95,0.009961262745435748
MLG,24,0.05,0.010169506032945367
MLG,24,0.1,0.01712215424981783
MLG,24,0.25,0.033487568860847285
MLG,24,0.5,0.04341016749983123
MLG,24,0.75,0.04071712753305872
MLG,24,0.9,0.010184646499658574
MLG,24,0.95,0.0093881161167715
MOODENG,0,0.05,0.005438670806073887
MOODENG,0,0.1,0.008645197624390338
MOODENG,0,0.25,0.012503894305523663
MOODENG,0,0.5,0.01515513146270652
MOODENG,0,0.75,0.010399251961007614
MOODENG,0,0.9,0.0062360188052804355
MOODENG,0,0.95,0.005003050959748077
MOODENG,1,0.05,0.005885777042731064
MOODENG,1,0.1,0.010065414498381981
MOODENG,1,0.25,0.017184156831244118
MOODENG,1,0.5,0.02042713270742624
MOODENG,1,0.75,0.019358580607878022
MOODENG,1,0.9,0.014992005899523583
MOODENG,1,0.95,0.0046884286687651116
MOODENG,2,0.05,0.010869797494588544
MOODENG,2,0.1,0.021923799156783275
MOODENG,2,0.25,0.03709339621255151
MOODENG,2,0.5,0.03303597307056054
MOODENG,2,0.75,0.02103397174258158
MOODENG,2,0.9,0.01014567297980017
MOODENG,2,0.95,0.00787950189241123
MOODENG,3,0.05,0.00598234829460121
MOODENG,3,0.1,0.013852180837376644
MOODENG,3,0.25,0.029177267166308474
MOODENG,3,0.5,0.04897267566442421
MOODENG,3,0.75,0.042332085265764645
MOODENG,3,0.9,0.03589515128016731
MOODENG,3,0.95,0.02900607960778158
MOODENG,4,0.05,0.007409034448464758
MOODENG,4,0.1,0.01183242912695548
MOODENG,4,0.25,0.02038704703815273
MOODENG,4,0.5,0.020344828753234026
MOODENG,4,0.75,0.013590164066890861
MOODENG,4,0.9,0.01269644928484276
MOODENG,4,0.95,0.006348224642421389
MOODENG,5,0.05,0.009916758746438216
MOODENG,5,0.1,0.016193913939125667
MOODENG,5,0.25,0.028864123616300922
MOODENG,5,0.5,0.03343152124138638
MOODENG,5,0.75,0.022913339844676375
MOODENG,5,0.9,0.015969370102244477
MOODENG,5,0.95,0.008257221345536086
MOODENG,6,0.05,0.006478513675781189
MOODENG,6,0.1,0.00815688159881691
MOODENG,6,0.25,0.017318443024668836
MOODENG,6,0.5,0.017204546872237655
MOODENG,6,0.75,0.014920092823530564
MOODENG,6,0.9,0.01266871302419567
MOODENG,6,0.95,0.008251179318272997
MOODENG,7,0.05,0.005703879318192848
MOODENG,7,0.1,0.00890317535544354
MOODENG,7,0.25,0.012272915131087176
MOODENG,7,0.5,0.0239892240105949
MOODENG,7,0.75,0.014536993375515847
MOODENG,7,0.9,0.016882608824255112
MOODENG,7,0.95,0.009780680291354135
MOODENG,8,0.05,0.004988486924919534
MOODENG,8,0.1,0.007261560048013337
MOODENG,8,0.25,0.012702663398667666
MOODENG,8,0.5,0.01674474972059262
MOODENG,8,0.75,0.015055853349735299
MOODENG,8,0.9,0.010326766686889744
MOODENG,8,0.95,0.007370698104505903
MOODENG,9,0.05,0.004524709452972393
MOODENG,9,0.1,0.006758626095001972
MOODENG,9,0.25,0.005857885377444735
MOODENG,9,0.5,0.01969374230222491
MOODENG,9,0.75,0.0185997526204678
MOODENG,9,0.9,0.009907190313528475
MOODENG,9,0.95,0.0067877823785711605
MOODENG,10,0.05,0.003760258074125523
MOODENG,10,0.1,0.007557117566558706
MOODENG,10,0.25,0.013024625987705431
MOODENG,10,0.5,0.01776084258628016
MOODENG,10,0.75,0.015891784329343475
MOODENG,10,0.9,0.01139792171624523
MOODENG,10,0.95,0.007091112612193734
MOODENG,11,0.05,0.00523919678566568
MOODENG,11,0.1,0.009326040608069673
MOODENG,11,0.25,0.017332413843015218
MOODENG,11,0.5,0.020482195853604952
MOODENG,11,0.75,0.0166595548057077
MOODENG,11,0.9,0.013761640288641916
MOODENG,11,0.95,0.005579076479224235
MOODENG,12,0.05,0.007728109332074943
MOODENG,12,0.1,0.010429314481294723
MOODENG,12,0.25,0.018874203199515948
MOODENG,12,0.5,0.021323072190935138
MOODENG,12,0.75,0.015608575458393253
MOODENG,12,0.9,0.007489976457697711
MOODENG,12,0.95,0.0050322987053829805
MOODENG,13,0.05,0.003690600843222131
MOODENG,13,0.1,0.010821544385961139
MOODENG,13,0.25,0.022399219213965663
MOODENG,13,0.5,0.02296602818079174
MOODENG,13,0.75,0.01605922389556293
MOODENG,13,0.9,0.007621254495951556
MOODENG,13,0.95,0.0046290445013120384
MOODENG,14,0.05,0.00455418213203407
MOODENG,14,0.1,0.007790678201331
MOODENG,14,0.25,0.013177310186613366
MOODENG,14,0.5,0.017596637583182268
MOODENG,14,0.75,0.013957836572190976
MOODENG,14,0.9,0.006861787433505249
MOODENG,14,0.95,0.003564215048275994
MOODENG,15,0.05,0.006296038842365099
MOODENG,15,0.1,0.011272329747481767
MOODENG,15,0.25,0.015464513221127874
MOODENG,15,0.5,0.0171187022110349
MOODENG,15,0.75,0.01763170236687974
MOODENG,15,0.9,0.00786224429943598
MOODENG,15,0.95,0.005087945083493608
MOODENG,16,0.05,0.005282358702028153
MOODENG,16,0.1,0.008792708581738246
MOODENG,16,0.25,0.013698463404232137
MOODENG,16,0.5,0.02152218099446204
MOODENG,16,0.75,0.02140926117446924
MOODENG,16,0.9,0.011196514989777877
MOODENG,16,0.95,0.008185440598017006
MOODENG,17,0.05,0.006805007018543159
MOODENG,17,0.1,0.011970550511674866
MOODENG,17,0.25,0.027445655506814343
MOODENG,17,0.5,0.045691920681301096
MOODENG,17,0.75,0.05360196759803776
MOODENG,17,0.9,0.03776183360323101
MOODENG,17,0.95,0.036035373390913145
MOODENG,18,0.05,0.026237594343854906
MOODENG,18,0.1,0.028357777708983924
MOODENG,18,0.25,0.038083320292459116
MOODENG,18,0.5,0.03548815162210045
MOODENG,18,0.75,0.026793238891734943
MOODENG,18,0.9,0.016609277244987303
MOODENG,18,0.95,0.009733025878365298
MOODENG,19,0.05,0.010475116444340791
MOODENG,19,0.1,0.006156108258769545
MOODENG,19,0.25,0.013188716004276941
MOODENG,19,0.5,0.026877934466174938
MOODENG,19,0.75,0.01909563203766885
MOODENG,19,0.9,0.012588714545021326
MOODENG,19,0.95,0.01431333680528212
MOODENG,20,0.05,0.01058007218783831
MOODENG,20,0.1,0.0077001003674159055
MOODENG,20,0.25,0.01455267430677551
MOODENG,20,0.5,0.01697226494647275
MOODENG,20,0.75,0.017732596702920937
MOODENG,20,0.9,0.006942172366134189
MOODENG,20,0.95,0.011100491761139598
MOODENG,21,0.05,0.01775484555483345
MOODENG,21,0.1,0.023197185822996957
MOODENG,21,0.25,0.0525568895687524
MOODENG,21,0.5,0.0896365916002303
MOODENG,21,0.75,0.11766108280189147
MOODENG,21,0.9,0.06774363658707945
MOODENG,21,0.95,0.007533115864835532
MOODENG,22,0.05,0.008088509535261381
MOODENG,22,0.1,0.014002079630800239
MOODENG,22,0.25,0.022014382979901798
MOODENG,22,0.5,0.028414119009747302
MOODENG,22,0.75,0.034564510549365934
MOODENG,22,0.9,0.006707898927677203
MOODENG,22,0.95,0.005523983544917445
MOODENG,23,0.05,0.013890810326167595
MOODENG,23,0.1,0.01767715510058538
MOODENG,23,0.25,0.027032987605753567
MOODENG,23,0.5,0.04096714851191624
MOODENG,23,0.75,0.03629011576527826
MOODENG,23,0.9,0.016352014779483507
MOODENG,23,0.95,0.008464649841757864
MOODENG,24,0.05,0.0034494117716988583
MOODENG,24,0.1,0.006184223121632071
MOODENG,24,0.25,0.008925588681766594
MOODENG,24,0.5,0.018989749737961543
MOODENG,24,0.75,0.025695629860451343
MOODENG,24,0.9,0.013161954389268213
MOODENG,24,0.95,0.007198737315911714
PONKE,0,0.05,0.0025288853248144516
PONKE,0,0.1,0.0034927047422566673
PONKE,0,0.25,0.008203136900249378
PONKE,0,0.5,0.012816010403804387
PONKE,0,0.75,0.011208455137760254
PONKE,0,0.9,0.007867744679509693
PONKE,0,0.95,0.004461080166297172
PONKE,1,0.05,0.00280916980220393
PONKE,1,0.1,0.008906733820900268
PONKE,1,0.25,0.013954661751500947
PONKE,1,0.5,0.015511683918317124
PONKE,1,0.75,0.012629511251062694
PONKE,1,0.9,0.010017784834106239
PONKE,1,0.95,0.006122339535598154
PONKE,2,0.05,0.008504726327370692
PONKE,2,0.1,0.007392055426479415
PONKE,2,0.25,0.01406797568286646
PONKE,2,0.5,0.016499948111307606
PONKE,2,0.75,0.012247226400175134
PONKE,2,0.9,0.006295961771780812
PONKE,2,0.95,0.003505218520005543
PONKE,3,0.05,0.004071674058011583
PONKE,3,0.1,0.006425421942347351
PONKE,3,0.25,0.008996432623826864
PONKE,3,0.5,0.0127322824806219
PONKE,3,0.75,0.011739344911662244
PONKE,3,0.9,0.008792638348563923
PONKE,3,0.95,0.004119369661390287
PONKE,4,0.05,0.004401550601949618
PONKE,4,0.1,0.006887031217630817
PONKE,4,0.25,0.014058159984872256
PONKE,4,0.5,0.015243411902143386
PONKE,4,0.75,0.00992840768941171
PONKE,4,0.9,0.003262425851422361
PONKE,4,0.95,0.0018369234190078224
PONKE,5,0.05,0.008695362250186554
PONKE,5,0.1,0.009885885597531582
PONKE,5,0.25,0.016324213116872027
PONKE,5,0.5,0.02642186525465479
PONKE,5,0.75,0.01932179987358079
PONKE,5,0.9,0.011896799953344714
PONKE,5,0.95,0.004444349956657837
PONKE,6,0.05,0.01045294869845722
PONKE,6,0.1,0.0053613725656785
PONKE,6,0.25,0.0063142619693461605
PONKE,6,0.5,0.019282094224958867
PONKE,6,0.75,0.011405575335237311
PONKE,6,0.9,0.005095095861353345
PONKE,6,0.95,0.003833791701023275
PONKE,7,0.05,0.004849267043755156
PONKE,7,0.1,0.011028175069313117
PONKE,7,0.25,0.020041211668812953
PONKE,7,0.5,0.031459991450807204
PONKE,7,0.75,0.02520969274465612
PONKE,7,0.9,0.010890392619371289
PONKE,7,0.95,0.004419240004276712
PONKE,8,0.05,0.0037886694983555653
PONKE,8,0.1,0.004903843990218354
PONKE,8,0.25,0.007540071562341671
PONKE,8,0.5,0.008061953401946037
PONKE,8,0.75,0.008579655189888125
PONKE,8,0.9,0.007974506444315998
PONKE,8,0.95,0.00475330309836653
PONKE,9,0.05,0.00323908823805058
PONKE,9,0.1,0.008414751673435394
PONKE,9,0.25,0.01048200458210481
PONKE,9,0.5,0.01348828486467579
PONKE,9,0.75,0.012020017289212386
PONKE,9,0.9,0.004448029590634671
PONKE,9,0.95,0.0032818529788626433
PONKE,10,0.05,0.001988537453918354
PONKE,10,0.1,0.0039202288454027205
PONKE,10,0.25,0.0072695784782026394
PONKE,10,0.5,0.007495532543257084
PONKE,10,0.75,0.005831884141659654
PONKE,10,0.9,0.004708436273287541
PONKE,10,0.95,0.0034467827746383598
PONKE,11,0.05,0.0055163437552108174
PONKE,11,0.1,0.010480125662690321
PONKE,11,0.25,0.020567082504245934
PONKE,11,0.5,0.022697631840049807
PONKE,11,0.75,0.023954212913650127
PONKE,11,0.9,0.013302240096818149
PONKE,11,0.95,0.011385263868719487
PONKE,12,0.05,0.008918507759738147
PONKE,12,0.1,0.01708801097710817
PONKE,12,0.25,0.03627619981112637
PONKE,12,0.5,0.06007546588419408
PONKE,12,0.75,0.07531835683105327
PONKE,12,0.9,0.04995956736760281
PONKE,12,0.95,0.010558391492068478
PONKE,13,0.05,0.010559907878949963
PONKE,13,0.1,0.012255451866473198
PONKE,13,0.25,0.017106182940589063
PONKE,13,0.5,0.020673295414870785
PONKE,13,0.75,0.01750384748861993
PONKE,13,0.9,0.009975358738339503
PONKE,13,0.95,0.0056747752902207285
PONKE,14,0.05,0.012630991435505348
PONKE,14,0.1,0.017164161034993467
PONKE,14,0.25,0.020383392135643684
PONKE,14,0.5,0.019655135697218707
PONKE,14,0.75,0.01760421842875165
PONKE,14,0.9,0.007802920904753965
PONKE,14,0.95,0.003901460452376987
PONKE,15,0.05,0.004490209487314726
PONKE,15,0.1,0.007830184881125626
PONKE,15,0.25,0.005898617306400531
PONKE,15,0.5,0.024960005911978663
PONKE,15,0.75,0.02378507087983134
PONKE,15,0.9,0.011841740954866871
PONKE,15,0.95,0.0059208704774334426
PONKE,16,0.05,0.014617057283386262
PONKE,16,0.1,0.02694244452119489
PONKE,16,0.25,0.05497734436747803
PONKE,16,0.5,0.09808559949415006
PONKE,16,0.75,0.12184404214094717
PONKE,16,0.9,0.10662019972752101
PONKE,16,0.95,0.10462925601567723
PONKE,17,0.05,0.013219204465935568
PONKE,17,0.1,0.022980228953074205
PONKE,17,0.25,0.04782467684491442
PONKE,17,0.5,0.07512982087434955
PONKE,17,0.75,0.08207206693076549
PONKE,17,0.9,0.05815380201537104
PONKE,17,0.95,0.01471805135612445
PONKE,18,0.05,0.006417527335734822
PONKE,18,0.1,0.011344580856302822
PONKE,18,0.25,0.02210737193369484
PONKE,18,0.5,0.027309420906988652
PONKE,18,0.75,0.019746262719264784
PONKE,18,0.9,0.028677188160754024
PONKE,18,0.95,0.01710423664005954
PONKE,19,0.05,0.0036354215112301175
PONKE,19,0.1,0.004692979750529119
PONKE,19,0.25,0.02051151757444403
PONKE,19,0.5,0.038181199549454946
PONKE,19,0.75,0.04439333007478264
PONKE,19,0.9,0.0360192342878367
PONKE,19,0.95,0.020378362992021334
PONKE,20,0.05,0.008250563875393625
PONKE,20,0.1,0.013931045970922753
PONKE,20,0.25,0.028569335657609
PONKE,20,0.5,0.03563994812899088
PONKE,20,0.75,0.026362823120785472
PONKE,20,0.9,0.03127360682686681
PONKE,20,0.95,0.017077353574000195
PONKE,21,0.05,0.005715596040480854
PONKE,21,0.1,0.00972799044914262
PONKE,21,0.25,0.01773847120825615
PONKE,21,0.5,0.009994337338864014
PONKE,21,0.75,0.015007065858129831
PONKE,21,0.9,0.006770123319639314
PONKE,21,0.95,0.009147732297238746
PONKE,22,0.05,0.006195495326347128
PONKE,22,0.1,0.013183756534399986
PONKE,22,0.25,0.022686083491474728
PONKE,22,0.5,0.024594434115094526
PONKE,22,0.75,0.017838651591659132
PONKE,22,0.9,0.010538040866971793
PONKE,22,0.95,0.006996151471510608
PONKE,23,0.05,0.006892203645175445
PONKE,23,0.1,0.01115739429943053
PONKE,23,0.25,0.012647614564531354
PONKE,23,0.5,0.018205398017867122
PONKE,23,0.75,0.019149886013731927
PONKE,23,0.9,0.009786406475806943
PONKE,23,0.95,0.0046670904161830356
PONKE,24,0.05,0.004142297246351567
PONKE,24,0.1,0.005518290211140455
PONKE,24,0.25,0.01828978589962729
PONKE,24,0.5,0.026603547356225308
PONKE,24,0.75,0.02138682137567759
PONKE,24,0.9,0.008993997724538514
PONKE,24,0.95,0.00564940218331823
POPCAT,0,0.05,0.004578290325439922
POPCAT,0,0.1,0.005958154458120247
POPCAT,0,0.25,0.012146090876336545
POPCAT,0,0.5,0.016339591785051042
POPCAT,0,0.75,0.024376542753880393
POPCAT,0,0.9,0.015281684838799305
POPCAT,0,0.95,0.008562149957290655
POPCAT,1,0.05,0.006183128880164388
POPCAT,1,0.1,0.008087214497970724
POPCAT,1,0.25,0.011248042422300436
POPCAT,1,0.5,0.006745385091498467
POPCAT,1,0.75,0.014603164984573183
POPCAT,1,0.9,0.015161552865889799
POPCAT,1,0.95,0.011037979371824188
POPCAT,2,0.05,0.003397152996912882
POPCAT,2,0.1,0.0075144427782576975
POPCAT,2,0.25,0.018752015668281722
POPCAT,2,0.5,0.031216648988605596
POPCAT,2,0.75,0.022988763655880557
POPCAT,2,0.9,0.014918978645790781
POPCAT,2,0.95,0.008647169479451192
POPCAT,3,0.05,0.00859140153267232
POPCAT,3,0.1,0.014703487947933127
POPCAT,3,0.25,0.03151897187139677
POPCAT,3,0.5,0.03753508646873281
POPCAT,3,0.75,0.03011499008522026
POPCAT,3,0.9,0.01776364564276642
POPCAT,3,0.95,0.008992822569215629
POPCAT,4,0.05,0.005254360127778077
POPCAT,4,0.1,0.008999710825387936
POPCAT,4,0.25,0.014768967209618665
POPCAT,4,0.5,0.023993135147205285
POPCAT,4,0.75,0.023715215096678132
POPCAT,4,0.9,0.017245812764258465
POPCAT,4,0.95,0.005175873019282986
POPCAT,5,0.05,0.00796225600896419
POPCAT,5,0.1,0.021179374095724263
POPCAT,5,0.25,0.03590450402115989
POPCAT,5,0.5,0.04265266493521224
POPCAT,5,0.75,0.037693468948633894
POPCAT,5,0.9,0.025270711717776364
POPCAT,5,0.95,0.014304855360142572
POPCAT,6,0.05,0.004888064789268696
POPCAT,6,0.1,0.007248184174009817
POPCAT,6,0.25,0.013170717095662449
POPCAT,6,0.5,0.018331856501260072
POPCAT,6,0.75,0.011831457236771847
POPCAT,6,0.9,0.007566415576114535
POPCAT,6,0.95,0.005128553272505192
POPCAT,7,0.05,0.008354213560076476
POPCAT,7,0.1,0.015323512845409717
POPCAT,7,0.25,0.028459514220913234
POPCAT,7,0.5,0.035485865426607845
POPCAT,7,0.75,0.013524272325471478
POPCAT,7,0.9,0.009720288362121706
POPCAT,7,0.95,0.006890193266414706
POPCAT,8,0.05,0.011326831667310841
POPCAT,8,0.1,0.017810169810250114
POPCAT,8,0.25,0.03188085974627258
POPCAT,8,0.5,0.02831134651813599
POPCAT,8,0.75,0.026646428571679162
POPCAT,8,0.9,0.011170329623119327
POPCAT,8,0.95,0.0072390200520330876
POPCAT,9,0.05,0.007096215640827695
POPCAT,9,0.1,0.008657276955782707
POPCAT,9,0.25,0.013066592799889476
POPCAT,9,0.5,0.015876849693912447
POPCAT,9,0.75,0.015482072817543364
POPCAT,9,0.9,0.011279437034427455
POPCAT,9,0.95,0.0075086413144074896
POPCAT,10,0.05,0.007204427986929313
POPCAT,10,0.1,0.011776941587181115
POPCAT,10,0.25,0.021729872204031307
POPCAT,10,0.5,0.03777240394490481
POPCAT,10,0.75,0.0290141675042241
POPCAT,10,0.9,0.015196309266361762
POPCAT,10,0.95,0.009114132723632639
POPCAT,11,0.05,0.008801524068039005
POPCAT,11,0.1,0.01743632369879748
POPCAT,11,0.25,0.021136793094411032
POPCAT,11,0.5,0.01675827868124057
POPCAT,11,0.75,0.02078688235973672
POPCAT,11,0.9,0.011034593185355037
POPCAT,11,0.95,0.0065396830993181936
POPCAT,12,0.05,0.0044415597983830995
POPCAT,12,0.1,0.006129788232398192
POPCAT,12,0.25,0.017421949701528123
POPCAT,12,0.5,0.014544011503986425
POPCAT,12,0.75,0.010984765979898488
POPCAT,12,0.9,0.010555062007921867
POPCAT,12,0.95,0.0063964044551055275
POPCAT,13,0.05,0.006223578104995517
POPCAT,13,0.1,0.007885001688678638
POPCAT,13,0.25,0.016390062569450973
POPCAT,13,0.5,0.021973846043028867
POPCAT,13,0.75,0.026280398808892852
POPCAT,13,0.9,0.01874899416469836
POPCAT,13,0.95,0.009158578227930507
POPCAT,14,0.05,0.0062597181810287806
POPCAT,14,0.1,0.009685025294372632
POPCAT,14,0.25,0.01750567309649954
POPCAT,14,0.5,0.03047039586126517
POPCAT,14,0.75,0.03868721819503015
POPCAT,14,0.9,0.02911728561237226
POPCAT,14,0.95,0.010275514940386466
POPCAT,15,0.05,0.005463669634993967
POPCAT,15,0.1,0.00890967947336101
POPCAT,15,0.25,0.013831015763892535
POPCAT,15,0.5,0.025868618234466633
POPCAT,15,0.75,0.022154626950475976
POPCAT,15,0.9,0.00896265809108633
POPCAT,15,0.95,0.0037509156830679343
POPCAT,16,0.05,0.004420593540817017
POPCAT,16,0.1,0.00657570724622034
POPCAT,16,0.25,0.009048060680992611
POPCAT,16,0.5,0.021656387256767218
POPCAT,16,0.75,0.026226176274788505
POPCAT,16,0.9,0.01398597759447249
POPCAT,16,0.95,0.007652478705074221
POPCAT,17,0.05,0.02749369948753626
POPCAT,17,0.1,0.048570330612089437
POPCAT,17,0.25,0.097874563063601
POPCAT,17,0.5,0.17956695998508052
POPCAT,17,0.75,0.23577337182794436
POPCAT,17,0.9,0.2575046720281848
POPCAT,17,0.95,0.2559493112539484
POPCAT,18,0.05,0.01399098990067741
POPCAT,18,0.1,0.021484604626483383
POPCAT,18,0.25,0.028358381600010488
POPCAT,18,0.5,0.04910861395408093
POPCAT,18,0.75,0.03310627886604193
POPCAT,18,0.9,0.02921923393131663
POPCAT,18,0.95,0.025261426377417535
POPCAT,19,0.05,0.016471557425985873
POPCAT,19,0.1,0.02131699303069769
POPCAT,19,0.25,0.020603925946094042
POPCAT,19,0.5,0.03082890144350621
POPCAT,19,0.75,0.02763932595366739
POPCAT,19,0.9,0.02309791023339161
POPCAT,19,0.95,0.022156318984572917
POPCAT,20,0.05,0.017552176348339676
POPCAT,20,0.1,0.013091480313249443
POPCAT,20,0.25,0.021171315714110062
POPCAT,20,0.5,0.02342257237475544
POPCAT,20,0.75,0.036763399620140226
POPCAT,20,0.9,0.03206053373550454
POPCAT,20,0.95,0.026568313065039425
POPCAT,21,0.05,0.029843034933673795
POPCAT,21,0.1,0.03856362640035423
POPCAT,21,0.25,0.049022681971539216
POPCAT,21,0.5,0.08328927568118855
POPCAT,21,0.75,0.04269899795776222
POPCAT,21,0.9,0.023009686581189893
POPCAT,21,0.95,0.0168376760358166
POPCAT,22,0.05,0.017912287933105946
POPCAT,22,0.1,0.0329877787802042
POPCAT,22,0.25,0.04445347723473552
POPCAT,22,0.5,0.04358010443819103
POPCAT,22,0.75,0.033396816500225884
POPCAT,22,0.9,0.015768213485268228
POPCAT,22,0.95,0.013987461936532114
POPCAT,23,0.05,0.00966908443058089
POPCAT,23,0.1,0.01115071442992239
POPCAT,23,0.25,0.021935868169061037
POPCAT,23,0.5,0.023042452444188146
POPCAT,23,0.75,0.013827265271054578
POPCAT,23,0.9,0.0108395752894062
POPCAT,23,0.95,0.01150216630045845
POPCAT,24,0.05,0.010865651846866192
POPCAT,24,0.1,0.013266014616442392
POPCAT,24,0.25,0.015153634794325604
POPCAT,24,0.5,0.022243170304701253
POPCAT,24,0.75,0.020139738894381996
POPCAT,24,0.9,0.010039425290057852
POPCAT,24,0.95,0.005905096506324615
Pnut,0,0.05,0.005943642335605125
Pnut,0,0.1,0.009071922055014435
Pnut,0,0.25,0.016365735448470104
Pnut,0,0.5,0.00993379405055571
Pnut,0,0.75,0.008111871331653078
Pnut,0,0.9,0.006204621683455695
Pnut,0,0.95,0.004230584514268512
Pnut,1,0.05,0.01431713577198439
Pnut,1,0.1,0.025203049358311372
Pnut,1,0.25,0.0499317490804961
Pnut,1,0.5,0.07964696770805128
Pnut,1,0.75,0.09948703413586622
Pnut,1,0.9,0.0962881270886467
Pnut,1,0.95,0.07248762242061109
Pnut,2,0.05,0.02723065640020891
Pnut,2,0.1,0.046100555707275594
Pnut,2,0.25,0.06360461962957713
Pnut,2,0.5,0.06071681868795962
Pnut,2,0.75,0.03517011540300848
Pnut,2,0.9,0.018892788967173776
Pnut,2,0.95,0.011756436324730694
Pnut,3,0.05,0.02183682621793259
Pnut,3,0.1,0.027678271881520652
Pnut,3,0.25,0.05684199843744036
Pnut,3,0.5,0.09268484989910798
Pnut,3,0.75,0.11085652875978252
Pnut,3,0.9,0.044635590387474965
Pnut,3,0.95,0.010822051457490947
Pnut,4,0.05,0.009665132454951524
Pnut,4,0.1,0.04136439230075569
Pnut,4,0.25,0.08691885420909838
Pnut,4,0.5,0.0759313482070657
Pnut,4,0.75,0.05570431694876629
Pnut,4,0.9,0.03666530746123423
Pnut,4,0.95,0.024725254107748753
Pnut,5,0.05,0.010639011757984942
Pnut,5,0.1,0.016022134089898946
Pnut,5,0.25,0.024354265093832206
Pnut,5,0.5,0.04220736230545356
Pnut,5,0.75,0.0481682997057458
