token,timestamp,size,y_true,ret_net
$michi,2025-04-05 12:00:00,-0.1111111111111111,-0.0013417463507117,-0.00040647262769870005
$michi,2025-04-06 00:00:00,-0.09090909090909091,-0.0113592536188311,0.000578113965348282
$michi,2025-04-06 12:00:00,-0.0625,-0.114568599673353,0.0068480374795845626
$michi,2025-04-07 00:00:00,-0.06666666666666667,-0.132205069883645,0.008480337992243
$michi,2025-04-07 12:00:00,0.0,-0.0751211850282416,-0.0
$michi,2025-04-08 00:00:00,0.0,-0.1092328800953148,-0.0
$michi,2025-04-08 12:00:00,0.0,-0.1140243763373402,-0.0
$michi,2025-04-09 00:00:00,-0.07692307692307693,-0.1241749756282389,0.009167305817556839
$michi,2025-04-09 12:00:00,0.0,0.0704618400923371,0.0
$michi,2025-04-10 00:00:00,0.0,0.1224620805725671,0.0
$michi,2025-04-10 12:00:00,0.0,-0.0032904031681261,-0.0
$michi,2025-04-11 00:00:00,0.07692307692307693,0.093249698126973,0.0067884383174594614
$michi,2025-04-11 12:00:00,0.06666666666666667,0.2276730261215054,0.01484486840810036
$michi,2025-04-12 00:00:00,0.07692307692307693,0.4226537185656704,0.032127209120436186
$michi,2025-04-12 12:00:00,0.0625,0.55989431574779,0.034680894734236876
$michi,2025-04-13 00:00:00,0.07142857142857142,0.5675403400792951,0.04018145286280679
$michi,2025-04-13 12:00:00,0.125,0.4088579264659469,0.05048224080824336
$michi,2025-04-14 00:00:00,0.08333333333333333,0.3592718245044393,0.029522652042036607
$michi,2025-04-14 12:00:00,0.1111111111111111,0.2698321567512456,0.029425795194582844
$michi,2025-04-15 00:00:00,0.125,0.1028994559690266,0.012237431996128324
$michi,2025-04-15 12:00:00,0.0,-0.1863757909544918,-0.0
$michi,2025-04-16 00:00:00,-0.1,-0.2046948698157384,0.01996948698157384
$michi,2025-04-16 12:00:00,0.0,-0.0721924988072151,-0.0
$michi,2025-04-17 00:00:00,-0.14285714285714285,-0.1226648958011104,0.016809270828730054
$michi,2025-04-17 12:00:00,-0.14285714285714285,-0.135418620246986,0.01863123146385514
$michi,2025-04-18 00:00:00,-0.2,-0.1265512595816205,0.0243102519163241
$michi,2025-04-18 12:00:00,-0.16666666666666666,-0.0162992763103605,0.0018832127183934166
$michi,2025-04-19 00:00:00,0.0,0.043823384317928,0.0
$michi,2025-04-19 12:00:00,0.0,0.0103018224842892,0.0
$michi,2025-04-20 00:00:00,0.0,-0.0138395779240925,-0.0
$michi,2025-04-20 12:00:00,0.0,0.0040365949221718,0.0
$michi,2025-04-21 00:00:00,-0.1,-0.0278897291981071,0.00228897291981071
$michi,2025-04-21 12:00:00,-0.14285714285714285,-0.0360873014010844,0.004441043057297771
$michi,2025-04-22 00:00:00,0.0,0.0230904594481804,0.0
$michi,2025-04-22 12:00:00,0.05555555555555555,0.1640934280700501,0.008838523781669449
$michi,2025-04-23 00:00:00,0.05263157894736842,0.4198749181050498,0.021835522005528935
$michi,2025-04-23 12:00:00,0.05555555555555555,0.2320644297401299,0.012614690541118327
$michi,2025-04-24 00:00:00,0.06666666666666667,0.2566344114582215,0.0167756274305481
$michi,2025-04-24 12:00:00,0.05555555555555555,0.3385360035238631,0.01852977797354795
$michi,2025-04-25 00:00:00,0.06666666666666667,0.3116133815249244,0.020440892101661626
$michi,2025-04-25 12:00:00,0.07142857142857142,0.239236068329723,0.016731147737837355
$michi,2025-04-26 00:00:00,0.07142857142857142,0.035479520516084,0.0021771086082917144
$michi,2025-04-26 12:00:00,0.06666666666666667,0.3849936310295569,0.02533290873530379
$michi,2025-04-27 00:00:00,0.08333333333333333,0.4097050703771021,0.033725422531425166
$michi,2025-04-27 12:00:00,0.09090909090909091,0.4963591449856768,0.04466901318051607
$michi,2025-04-28 00:00:00,0.0625,0.5355977812063535,0.03316236132539709
$michi,2025-04-28 12:00:00,0.08333333333333333,0.3048247551429432,0.024985396261911933
$michi,2025-04-29 00:00:00,0.0,0.231902006125346,0.0
$michi,2025-04-29 12:00:00,-0.09090909090909091,-0.0402936045017434,0.003208509500158491
$michi,2025-04-30 00:00:00,-0.125,0.0136137419779591,-0.0023267177472448873
$michi,2025-04-30 12:00:00,-0.125,-0.144054165461346,0.01738177068266825
$michi,2025-05-01 00:00:00,-0.1111111111111111,-0.1858239552776563,0.020091550586406253
$michi,2025-05-01 12:00:00,-0.14285714285714285,-0.1125733466864302,0.015367620955204312
$michi,2025-05-02 00:00:00,-0.14285714285714285,-0.1218661759351138,0.01669516799073054
$michi,2025-05-02 12:00:00,-0.125,-0.0065633909210934,0.000195423865136675
